crop_type,soil_type,rainfall_mm,temperature_c,fertilizer_kg,pesticide_kg,area_hectares,humidity_percent,soil_ph,nitrogen_level,phosphorus_level,potassium_level,planting_month,irrigation_count,yield_tons
Maize,Sandy,1347.3278398040513,37.278502294837736,205.63734905327846,2.6744048205105972,1.4035758380060461,44.119533057584974,6.571988909607868,81.41691381762921,52.67383033692041,77.66101168942437,11,8,10.206445057348134
Soybean,Silt,806.2026829822212,26.508884328370673,101.95596036470894,17.0800422428366,44.106306119950574,63.45109588003652,6.877506388763223,39.17389626659558,58.49397734384531,33.652685747447855,1,18,11.501580120562245
Rice,Sandy,298.4096455027237,32.741783587613114,176.0175199371061,14.913714641555439,10.786697436997844,87.41330655797798,7.597324073953855,55.17083623623982,62.75294867615924,82.96544479106547,2,11,7.167101097187697
Rice,Peaty,704.1739168920105,39.592789580228796,186.22042150734836,12.60798398835041,47.41693183139862,82.74372027313501,7.436510737284894,66.1516329572107,52.628830265186686,69.49649295866867,12,4,11.815650262823166
Cotton,Silt,1244.5989573013844,16.25438375799935,120.87679756773485,16.58556625157437,17.773056956548466,54.2709841869079,8.117375084619148,30.89606951652446,22.78957633504516,41.60093360109576,4,19,10.734200477172998
Wheat,Loamy,1372.3062371100973,17.41736399468918,287.1062888853732,8.678087107116184,22.577236920769362,47.4908315006612,7.507158595398433,74.6825848432785,70.55344357558731,17.620965250036473,2,9,15.18344649955849
Cotton,Loamy,464.5145652468746,33.011418536568904,260.6160267088938,5.208519966223202,35.648910083274664,44.064344664495536,8.492596478799612,59.24001877644529,59.90898503079726,30.558692998998602,4,6,12.13836228718732
Soybean,Sandy,287.06569563285296,22.0456250823868,230.59337690819962,10.728444393066427,29.795783522189755,61.950892185391204,6.219770299410569,50.21030467282402,60.64028638227169,86.54145737718802,3,10,10.347886618084374
Soybean,Sandy,1340.5555890726903,19.607534923752475,69.49846660235227,11.427993356276003,16.579027155634318,36.85490719548338,7.915492097837962,82.88056240644825,79.74175544260619,34.829070070726345,3,7,10.23876245838973
Soybean,Peaty,706.2264206725379,15.984046995493237,76.53250482725485,11.22820106818833,28.13771487752335,62.95650048769492,7.441721879914325,31.91457332666638,65.1894901147487,36.39207681192516,9,6,8.792558998996316
Soybean,Peaty,904.2892535478322,15.546167799655045,173.19533646623893,11.736402038122,36.80463733378142,30.080018369447522,7.419852558252565,89.48583735528909,67.1863552366365,25.16711448781736,8,15,14.20457838360409
Soybean,Clay,1458.4855556659866,34.36214007799477,90.17833729774642,19.025393446544435,3.0744123492221127,49.430977844750686,6.140424581957497,60.494386183003336,76.35541367826188,74.54804809110124,12,15,9.58963867667382
Maize,Peaty,286.5341462884897,18.36083568423875,294.56636588236853,18.142666838828397,1.5487659575295019,43.196058829834875,7.749606273480579,64.82573914416923,16.335049988667038,32.05153841938219,12,13,9.515497871206351
Rice,Clay,1042.8134096877243,26.69301539927877,89.63005850685236,17.63862369461985,23.445280014571676,88.27312739764693,8.151316078216597,88.75530677520486,42.32955323585509,36.420659869508455,10,14,12.029655958907936
Soybean,Silt,296.3370493473272,30.147420379487073,171.8669588659935,16.226919407263914,7.459994272372195,73.63453917419874,5.76491961532197,83.58244190644024,48.54252676930907,43.14784867453013,9,19,10.327723224921588
Wheat,Sandy,688.1096070064505,25.708795014221156,141.03026421037634,18.925134038040422,33.55287028177101,50.97920282773426,7.1892389299084645,64.14058619397103,29.695679691684322,44.698262381968775,1,8,11.398717932823299
Wheat,Silt,1244.9589087514807,15.677666308405827,209.8466053635245,2.8713981919086615,11.488570355144276,35.570705191837234,6.372471901859713,77.78689334633567,67.95525079208792,42.90726323320173,12,15,13.787781313747201
Wheat,Peaty,763.5139025823247,34.587537564697726,82.25910222235623,6.03734196746905,22.209704232987878,61.00803568143744,8.46341841753207,48.99875412096072,62.18147162342925,50.29949562997829,5,15,8.737942216678467
Wheat,Silt,1496.3370600738356,15.262830613541338,157.57910701059774,10.406062967437112,10.685875906839179,42.80687287956254,6.675914855410886,59.26399781497717,59.066230588109306,75.16103036931226,12,4,10.684170429031802
Maize,Silt,926.7770704305829,34.0472473594371,118.67625820178591,17.0841553693447,27.875695701707098,62.18577275390147,5.799120608289299,15.586312303766002,79.78620798186252,75.54280325936176,12,2,6.885165857419668
Wheat,Silt,617.5107984267395,37.332612344703065,271.937881167922,10.598148518931918,6.686619509843876,80.12174125073355,6.336501688276414,18.087212620004216,24.45360300562929,73.86505070106776,4,12,8.817003614397944
Soybean,Peaty,486.14472367617907,25.820998026429308,60.14642803367377,15.212660047490186,2.1322357865865325,66.94755312608312,7.288434364358192,84.64828637676989,60.1592938756566,18.089987129319,11,7,5.8992355754950845
Cotton,Silt,655.6766945720103,28.388561827444956,278.4318735016148,3.640238199729408,3.505450267228162,68.02730517270012,5.266312799723517,15.3704490114247,46.35533561794254,73.97430426198513,9,16,9.715886492430862
Wheat,Clay,684.2932558874161,26.924584815441342,258.24853463825013,5.7958624465546436,47.75866363425018,62.461817343768686,7.112606720774332,25.245921306934655,28.474188687040705,19.62014187892614,3,4,12.658224990578333
Maize,Peaty,289.32778104114925,24.73021546558597,124.39267911020386,14.903745805715776,7.972024711935855,85.63593795788455,8.259286657126143,81.62493930553974,17.044015304234435,19.977901604180637,5,5,7.747781024967055
Maize,Silt,680.4464592548052,37.18561338425901,247.32266366927618,4.129946168866757,35.715434403704926,85.9141610652362,7.976269756802477,10.103135556543066,72.19128778006603,85.82902173079687,8,1,10.91883765929731
Wheat,Peaty,803.5100756609924,37.348337766749765,57.80339008468689,7.675762758443608,4.328384006918486,60.76339206441313,5.2368573783029415,35.416389596127786,49.6591612030884,75.5518275764433,10,13,5.73025552504128
Cotton,Loamy,1139.559077910446,23.395409116038365,291.7163875733484,6.0324588984578575,6.299857259523926,48.345569228610266,8.476864575586738,62.56347920439596,66.87003782305959,54.192837349440694,5,3,12.249682819570388
Wheat,Clay,1053.7483301380903,30.37674385036745,181.64873564744732,7.647372190227091,25.9349363190574,57.575220352766635,7.445544232963577,63.590493832236696,45.90087380011586,79.99761635822897,9,2,10.893277620638518
Maize,Silt,1121.3953517979005,38.17268905364661,125.82025651636131,14.458156932481437,23.77867557756284,41.19347473173694,5.567982885099083,79.94376174065262,21.498281049051467,89.14917140414903,2,8,10.920001365771883
Rice,Loamy,210.87278643991422,39.05146247353379,140.64580314866927,7.989096441713219,47.62743516255361,68.18065891908536,5.0434563120929825,55.53336290429534,30.316160982524394,58.85136533054221,6,17,10.383426217284558
Soybean,Loamy,482.9676194546969,27.72397601055119,66.60133836512435,11.550003129550865,47.29693719801613,60.005540146933996,5.59948922702253,55.846168257787326,33.61541318551599,59.03187495852144,5,11,9.948130419644732
Maize,Peaty,1060.1895749198134,26.320620132108168,297.3373785105098,2.898705664033783,39.20082348458079,36.198028668796795,7.933615722400084,75.27795179866304,77.97011093777768,70.35416233279423,9,8,15.672938145990111
Wheat,Loamy,829.1861786336713,21.967357898213145,59.82298628767312,16.295336171457926,30.502989676240137,41.85886686717692,5.075737637308073,54.87620169396551,5.422495878603687,28.571116189226622,7,17,8.860074639768966
Soybean,Clay,206.90751836884974,38.97179682976025,213.72678078696475,8.027883887314372,23.293055552257538,58.77791737197161,5.816015562663303,64.76419779072552,78.92495172683803,23.369988921503946,8,12,9.342520445643299
Wheat,Clay,1245.843035161369,18.570357611821684,160.6839819266146,13.322149021633507,18.45274818209263,83.2553394431315,7.650569583672064,90.79966614295459,78.5346226332373,70.7664600012058,7,13,13.912936774773451
Wheat,Sandy,1204.6524452774386,29.495739401193127,287.22905454717875,14.78240243157482,47.407289801802214,63.98344323786584,7.051386875643473,46.130590685113475,79.71130928976024,37.59238359952818,10,9,15.974396216115283
Rice,Clay,912.9449118916315,22.06375668796597,111.49993507669879,4.983557520122307,30.54253175980959,70.89210001250825,7.7395749862606715,44.66125638273,40.7441134189726,20.80562850447472,10,2,8.966272118905794
Soybean,Loamy,286.40232350915375,21.975207258694915,183.02170598450283,17.808824714113648,29.37455385661373,50.34171298463458,7.6115267633937576,10.319409267829418,77.28567272157497,35.190218073419985,5,6,7.83108139681503
Soybean,Clay,1196.46956439236,25.124214684404713,170.58905214568824,12.708260780532106,12.363154966676829,64.28468358265405,5.177104854926316,65.20836353691087,34.66993863873705,38.69094942996603,11,17,11.250679410743672
Rice,Peaty,958.8276640507731,39.96982339539136,225.71661101252533,9.145777693278148,3.2881930763705403,56.842789358284044,8.12378996682953,12.679471666641877,6.972083050129003,87.21821276045526,5,15,8.986485236950621
Maize,Sandy,1216.547970305347,16.37415767099555,67.00255798810512,4.464368487986171,47.31424040821768,69.54779475738964,5.79461141998794,55.373364075548466,21.82603897788234,65.83677688703386,11,16,13.61321166598197
Wheat,Loamy,1177.2710901145924,29.463545455088287,98.44728250583871,18.903717820122928,16.37302768338804,33.034533964740625,6.936873540804173,82.3810410129004,75.89721837030385,52.46850539197872,4,5,8.516276187119912
Cotton,Sandy,1243.9026935451882,17.06430395088193,103.64120502321245,15.346295878500877,22.686862142898477,59.59801297433755,7.2550085478472255,59.492896346769676,6.032352000154999,87.5098510946084,2,11,10.47776623506878
Wheat,Loamy,873.4104863260122,18.863020749762974,234.53768871042243,4.952466691931729,6.617357235699635,47.75955750863802,5.5901987380978335,34.26725486950084,45.94956015672313,82.25117923793445,9,18,10.450350377679168
Wheat,Peaty,382.4218736515695,25.989073544322466,97.28467408168501,7.416504719760265,42.00929216555531,49.571103676674554,8.41680939845341,80.75515793044342,10.670119167100928,50.960068529132776,10,2,9.624157195179997
Maize,Sandy,1072.5047153935952,27.761503283661032,193.37294097274417,16.383810903673393,2.3539598099406005,87.65504589348369,6.708545846305581,34.2745303674285,26.479743382068385,82.45437083015845,10,2,8.577696980342768
Wheat,Silt,1006.6159205675617,21.4698102091131,103.81095512523842,14.21787560109144,41.86554734285573,40.96168876268297,5.201749434590877,75.97286028513088,11.6069638033915,42.34437264501253,12,17,13.182663943372358
Rice,Loamy,1164.9291433588132,22.911428271860405,265.40623752099464,15.549901561598762,7.873965626610373,48.67471515471581,8.280417156722441,64.92326096712081,69.46464658347922,28.43365322852997,10,10,12.523715661102498
Rice,Silt,420.8453078659559,17.174175506398328,285.5463636224097,9.382820942045715,44.44164151892645,60.593554543852306,7.051937451176438,25.299666707320107,49.330303223577936,28.61425414576681,10,5,13.295931553134634
Soybean,Sandy,453.46775987037597,22.580494596106263,179.62324373556012,14.613048990201172,36.75885922947171,81.78161688897742,7.447176192934817,91.46204873597671,72.65798492887346,62.985241955370135,3,18,12.972556164121674
Cotton,Silt,1357.532372385127,39.1639609845136,138.0772210522946,8.34338073441436,9.06884286285795,55.00020499238222,6.838115264769784,28.057931466147615,56.62648996551712,50.08562565658217,11,4,7.986659903114394
Wheat,Silt,1174.9711379876921,38.61768454181204,108.51444375437478,5.013995421825732,28.725081650113935,74.63191685329026,7.9215828417193865,99.06283667266028,77.82718484338248,62.716067760435735,11,12,12.839066022868167
Wheat,Sandy,1380.6970353104198,23.371957253424625,62.44525038076094,13.020863661985839,16.320159403405754,81.38244589288814,5.115967117676238,10.657943978944669,43.24082410703049,64.88607714097358,3,4,7.865869174632126
Maize,Peaty,1186.329917513097,29.27134840696904,117.12501904937385,19.54426458637709,9.73342184666759,48.600981349310935,5.939324278470017,33.71350394286127,52.90329363221559,11.78582983181741,3,2,7.187913989462464
Rice,Silt,976.3018977873925,37.73988477777361,213.55894498632946,6.901418456511262,43.09992777114431,53.5650110123226,6.6437692474094225,27.987426754677898,48.22316149167924,14.323167387832187,8,18,13.089842315801166
Cotton,Silt,1050.3725581362357,15.154595566022417,183.4042328273027,9.758422252038253,20.77261555885424,51.393373421301376,5.268112657097985,11.259406915341636,41.31953220849596,52.61421812729999,6,16,10.84767832219712
Soybean,Peaty,1355.8663011220128,35.267089258439796,286.0103195702319,13.806026050327219,20.52864200390374,79.97134851707526,7.470673342643304,75.9131110132584,68.44695240672596,25.282838220806152,1,2,14.214871889064447
Rice,Silt,952.4487808655227,38.70923881972297,149.06931562292516,11.288619360327269,9.32444706552438,32.66081171721607,6.377821949194743,72.40832218896367,53.339385175277016,60.602701504355174,12,14,8.770420181275242
Soybean,Silt,1022.1087216269036,17.283143358338926,223.46583558209863,17.025128118471937,19.770218128203155,48.5052653297208,5.954337965938504,81.31158679194374,65.09841986416046,54.17485913365184,3,16,12.648055994193744
Maize,Silt,403.41973080468074,19.036192150823027,172.33068686878033,15.473111422920802,43.70922547011366,70.7645134557078,5.011825963829443,33.102869181810874,63.97729524518099,56.8608286696713,4,12,12.277019552127717
Maize,Clay,816.0975861509336,39.01865756928389,178.1440539810529,2.107646873384784,18.79330681399216,63.92660997392056,7.5194060911248375,49.99016503746729,19.328387049147146,34.196430386480856,2,13,10.271019264000325
Wheat,Peaty,1131.3162455455285,28.438503591008658,116.94357865102937,19.970003444551708,47.62857456248962,56.17736155762166,7.918332581055016,69.32021694593928,53.76226493882328,61.187480502231736,6,15,13.85144724677877
Cotton,Silt,552.2255078112751,15.354915861793092,163.7376942104999,15.295646620669878,47.36913606121099,62.396893633283064,6.382641874885245,49.57916534993292,19.97360143860006,76.35941091880184,10,10,12.588824784061192
Soybean,Peaty,462.9304346818954,21.44079996908823,167.6962492531768,17.41416300958815,8.100034306059955,41.8550751496991,6.974762919616779,72.75931932861242,48.74903586828282,89.84570028737897,12,16,8.939207854178942
Rice,Loamy,607.9748506917402,26.24859185672149,226.6606304372335,13.372756529811582,9.688251422609598,55.84299729648062,5.796903190753595,67.0576067596398,55.80760133347254,77.07555089377715,1,4,9.142137535589377
Maize,Loamy,513.9508163906835,32.32272277561919,285.1599997965285,17.26941743288848,43.27102944626257,60.10217905058094,7.177691761980466,20.318302271995883,79.79263036906902,54.59990077439579,1,14,12.22882021747046
Wheat,Silt,479.3864281473146,33.329009453419985,132.33031937062606,3.1352765236454787,20.24528502731124,84.07134731727609,5.042481104103202,80.29388089692712,7.290648361230376,25.474367334396526,8,17,11.046806559781905
Wheat,Peaty,752.306095728513,39.8855378231364,60.55011714532461,7.607018875626996,1.2143251318674575,45.65010976823858,6.7102536398456545,74.86087231832664,11.84317955852907,64.51567008958567,4,15,6.26435142061131
Soybean,Peaty,1380.1900680485944,22.187779984593973,174.0737813751599,17.65199792848536,14.41971916556318,82.06971012989595,7.254719186442423,69.02509488556647,10.777002227842363,85.01230284463826,1,13,12.1612219194605
Maize,Peaty,859.1775407603337,28.45550254671188,186.11533303729215,4.8314490140709525,30.28382066658244,68.65448404955892,8.213671206304069,23.95842456439021,34.877096470005505,26.949323178584194,7,13,10.78421188181223
